dice,levenshtein_norm,ngram_jaccard,lcs_ratio,char_cosine,token_jaccard,has_digit,has_hyphen,repeated_chars,tld_diff,sld_one_edit_away,label
0.47058823529411764,0.5,0.2,0.5,0.7071067811865475,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0
0.625,0.7777777777777778,0.4666666666666667,0.8888888888888888,0.9999999999999999,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1
0.35294117647058826,0.5,0.21052631578947367,0.5,0.6735753140545634,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0
0.7142857142857143,0.75,0.42857142857142855,0.75,0.7999999999999998,0.25,1.0,0.0,0.0,0.0,0.0,1
0.3157894736842105,0.4545454545454546,0.19047619047619047,0.45454545454545453,0.5809475019311126,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0
0.36363636363636365,0.6666666666666667,0.2727272727272727,0.6666666666666666,0.6708203932499369,0.25,1.0,0.0,0.0,0.0,0.0,1
0.3333333333333333,0.41666666666666663,0.2,0.4166666666666667,0.4743416490252569,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0
0.8333333333333334,0.9230769230769231,0.6666666666666666,0.9230769230769231,0.9473684210526314,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,1
0.7,0.8181818181818181,0.5294117647058824,0.9090909090909091,0.9999999999999999,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1
0.3157894736842105,0.36363636363636365,0.19047619047619047,0.45454545454545453,0.5163977794943222,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0
0.9411764705882353,0.9,0.6428571428571429,0.9,0.9737289911202953,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,1
0.75,0.8461538461538461,0.5789473684210527,0.9230769230769231,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1
0.36363636363636365,0.6666666666666667,0.2727272727272727,0.6666666666666666,0.6708203932499369,0.25,1.0,0.0,0.0,0.0,0.0,1
0.5,0.75,0.2727272727272727,0.75,0.6875,0.2,1.0,0.0,0.0,0.0,0.0,1
0.8235294117647058,0.9,0.6428571428571429,0.9,0.9718253158075502,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,1
0.4,0.33333333333333337,0.23529411764705882,0.3333333333333333,0.6999999999999998,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0
0.9473684210526315,0.9090909090909091,0.7857142857142857,0.9090909090909091,0.9819805060619657,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,1
0.4444444444444444,0.7,0.2631578947368421,0.7,0.6929348671835833,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,1
0.8571428571428571,0.9166666666666666,0.6875,0.9166666666666666,0.9669875568304563,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,1
0.42105263157894735,0.4545454545454546,0.25,0.45454545454545453,0.521749194749951,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0
0.8421052631578947,0.9090909090909091,0.6666666666666666,0.9090909090909091,0.968962790249909,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,1
0.3157894736842105,0.4545454545454546,0.19047619047619047,0.45454545454545453,0.5685352436149612,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0
0.3157894736842105,0.41666666666666663,0.19047619047619047,0.4166666666666667,0.6708203932499369,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0
0.3,0.3846153846153846,0.18181818181818182,0.38461538461538464,0.5636018619766345,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0
0.35294117647058826,0.36363636363636365,0.21052631578947367,0.45454545454545453,0.5477225575051661,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0
0.3157894736842105,0.5454545454545454,0.19047619047619047,0.5454545454545454,0.6092717958449424,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0
0.3157894736842105,0.4545454545454546,0.19047619047619047,0.45454545454545453,0.5809475019311126,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0
0.7142857142857143,0.875,0.5384615384615384,0.875,0.8749999999999998,0.25,0.0,0.0,0.0,0.0,1.0,1
0.3333333333333333,0.33333333333333337,0.2,0.3333333333333333,0.35355339059327373,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0
0.7777777777777778,0.9,0.6,0.9,0.9354143466934853,0.3333333333333333,1.0,0.0,0.0,0.0,1.0,1
0.4444444444444444,0.7,0.2631578947368421,0.7,0.6681531047810609,0.2,1.0,0.0,0.0,0.0,0.0,1
0.8235294117647058,0.9,0.6428571428571429,0.9,0.9486832980505138,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,1
0.42857142857142855,0.75,0.3333333333333333,0.75,0.7499999999999999,0.25,1.0,0.0,0.0,0.0,0.0,1
0.3333333333333333,0.41666666666666663,0.19047619047619047,0.5,0.5833333333333334,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0
0.2727272727272727,0.33333333333333337,0.16666666666666666,0.4166666666666667,0.5031152949374527,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0
0.4444444444444444,0.7,0.2631578947368421,0.7,0.7500000000000001,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,1
0.3333333333333333,0.4545454545454546,0.2631578947368421,0.5454545454545454,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0
0.8571428571428571,0.9166666666666666,0.6875,0.9166666666666666,0.9682458365518541,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,1
0.2727272727272727,0.46153846153846156,0.16666666666666666,0.46153846153846156,0.5636018619766345,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0
0.75,0.8888888888888888,0.5714285714285714,0.8888888888888888,0.8888888888888888,0.3333333333333333,1.0,0.0,0.0,0.0,1.0,1
0.4,0.4444444444444444,0.23529411764705882,0.5555555555555556,0.6324555320336759,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0
0.9473684210526315,0.9090909090909091,0.6666666666666666,0.9090909090909091,0.9660917830792959,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,1
0.88,0.9285714285714286,0.7222222222222222,0.9285714285714286,0.9746794344808963,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,1
0.4,0.4444444444444444,0.23529411764705882,0.4444444444444444,0.5477225575051661,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0
0.96,0.9285714285714286,0.8235294117647058,0.9285714285714286,0.9761870601839528,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,1
0.5454545454545454,0.6666666666666667,0.4,0.6666666666666666,0.625,0.25,0.0,0.0,0.0,0.0,0.0,1
0.96,0.9285714285714286,0.8235294117647058,0.9285714285714286,0.9824666109905364,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,1
0.3,0.33333333333333337,0.18181818181818182,0.4166666666666667,0.36084391824351614,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0
0.7777777777777778,0.8,0.5,0.9,1.0000000000000002,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1
0.3157894736842105,0.33333333333333337,0.18181818181818182,0.5,0.47140452079103173,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0
0.4,0.4444444444444444,0.23529411764705882,0.5555555555555556,0.6324555320336759,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0
0.36363636363636365,0.6666666666666667,0.2727272727272727,0.6666666666666666,0.6708203932499369,0.25,1.0,0.0,0.0,0.0,0.0,1
0.8,0.8888888888888888,0.6153846153846154,0.8888888888888888,0.9428090415820632,0.3333333333333333,1.0,0.0,0.0,0.0,1.0,1
0.3333333333333333,0.4,0.2,0.5,0.5892556509887896,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0
0.09523809523809523,0.23076923076923073,0.0,0.3076923076923077,0.4588314677411235,0.0,0.0,0.0,0.0,1.0,0.0,0
0.3157894736842105,0.41666666666666663,0.19047619047619047,0.4166666666666667,0.6708203932499369,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0
0.2857142857142857,0.41666666666666663,0.17391304347826086,0.4166666666666667,0.3768891807222045,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0
0.35294117647058826,0.4,0.21052631578947367,0.5,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0
0.42857142857142855,0.33333333333333337,0.23529411764705882,0.3333333333333333,0.4472135954999579,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0
0.35294117647058826,0.4545454545454546,0.21052631578947367,0.45454545454545453,0.5477225575051661,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0
0.7142857142857143,0.75,0.42857142857142855,0.875,0.9999999999999998,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1
0.75,0.8461538461538461,0.5789473684210527,0.9230769230769231,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1
0.3157894736842105,0.41666666666666663,0.19047619047619047,0.4166666666666667,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0
0.0,0.23076923076923073,0.0,0.3076923076923077,0.5353033790313106,0.0,0.0,0.0,0.0,1.0,0.0,0
0.42857142857142855,0.5,0.25,0.5,0.5590169943749475,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0
0.35294117647058826,0.36363636363636365,0.21052631578947367,0.45454545454545453,0.5477225575051661,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0
0.3157894736842105,0.4545454545454546,0.19047619047619047,0.5454545454545454,0.6454972243679028,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0
0.3157894736842105,0.36363636363636365,0.19047619047619047,0.45454545454545453,0.5163977794943222,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0
0.0,0.15384615384615385,0.0,0.3076923076923077,0.5007733956671914,0.0,0.0,0.0,0.0,1.0,0.0,0
0.47058823529411764,0.4,0.21052631578947367,0.6,0.7302967433402215,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0
0.38095238095238093,0.3846153846153846,0.17391304347826086,0.46153846153846156,0.7882407813680822,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0
0.3,0.33333333333333337,0.17391304347826086,0.3333333333333333,0.3227486121839514,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0
0.2727272727272727,0.33333333333333337,0.16666666666666666,0.4166666666666667,0.5031152949374527,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0
0.4,0.7272727272727273,0.23809523809523808,0.7272727272727273,0.7877263614433762,0.25,1.0,0.0,0.0,0.0,0.0,1
0.8421052631578947,0.9090909090909091,0.6666666666666666,0.9090909090909091,0.9733285267845753,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,1
0.88,0.9285714285714286,0.7222222222222222,0.9285714285714286,0.9718253158075502,0.3333333333333333,1.0,0.0,0.0,0.0,1.0,1
0.75,0.8,0.4,0.8,0.8451542547285165,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,1
0.8888888888888888,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.9486832980505138,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,1
0.3333333333333333,0.4545454545454546,0.2,0.45454545454545453,0.5163977794943222,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0
0.8421052631578947,0.9090909090909091,0.6666666666666666,0.9090909090909091,0.960768922830523,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,1
0.19047619047619047,0.23076923076923073,0.0,0.38461538461538464,0.5960395606792697,0.0,0.0,0.0,0.0,1.0,0.0,0
0.9333333333333333,0.8888888888888888,0.75,0.8888888888888888,0.9594032236002469,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,1
0.2727272727272727,0.3846153846153846,0.16666666666666666,0.38461538461538464,0.4383570037596046,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0
0.625,0.7777777777777778,0.4666666666666667,0.8888888888888888,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1
0.9333333333333333,0.8888888888888888,0.75,0.8888888888888888,0.9594032236002469,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,1
0.4,0.33333333333333337,0.18181818181818182,0.5,0.7378647873726218,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0
0.9565217391304348,0.9230769230769231,0.7058823529411765,0.9230769230769231,0.9759000729485332,0.3333333333333333,1.0,0.0,0.0,0.0,1.0,1
0.375,0.5,0.2222222222222222,0.5,0.6390096504226938,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0
0.8421052631578947,0.9090909090909091,0.6666666666666666,0.9090909090909091,0.968962790249909,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,1
0.47058823529411764,0.4545454545454546,0.21052631578947367,0.5454545454545454,0.7462025072446364,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0
0.47058823529411764,0.4545454545454546,0.2777777777777778,0.45454545454545453,0.5477225575051661,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0
0.2727272727272727,0.33333333333333337,0.16666666666666666,0.4166666666666667,0.5031152949374527,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0
0.3,0.3846153846153846,0.18181818181818182,0.38461538461538464,0.6467616667635546,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0
0.42857142857142855,0.75,0.3333333333333333,0.75,0.7499999999999999,0.25,1.0,0.0,0.0,0.0,0.0,1
0.2727272727272727,0.46153846153846156,0.16666666666666666,0.46153846153846156,0.5850179393017045,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0
0.8421052631578947,0.9090909090909091,0.6666666666666666,0.9090909090909091,0.9701425001453319,0.3333333333333333,1.0,0.0,0.0,0.0,1.0,1
0.47058823529411764,0.5,0.2,0.5,0.7071067811865475,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0
0.9411764705882353,0.9,0.7692307692307693,0.9,0.9622504486493763,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,1
0.8,0.8888888888888888,0.6153846153846154,0.8888888888888888,0.9534625892455924,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,1
0.7619047619047619,0.8333333333333334,0.5555555555555556,0.9166666666666666,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1
